SKA1895,22.3134473,-29.705208
SKA1890,22.3654284,-30.133351
SKA2348,22.912437,-30.239965
SKA2377,20.047739,-30.340201
SKA2366,21.50789,-29.169312
SKA2311,21.697443,-29.556394
